"","dico_meus_sui_volo_habeo_jam_neo","idem_is_coepio_alius_omnis_meus_rideo","magnus_suus_venio_omnis_nitor_malus_tantus","omnis_sui_meus_jam_facio_tamquam_multus","sui_omnis_meus_suus_tamquam_coepio_possum","supo_jam_unus_lego_metior_mors_rapio","suus_neo_facio_magnus_alius_verbum_sui","totus_suus_pectus_omnis_lacrima_malus_lego","nitor_tellus_omnis_caelus_magnus_peto_sanguis"
"nubis",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"nudo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"nugae",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"o",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"obiter",0.00092341168618631,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"occidi",0.00183768068241038,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"ocior",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"omen",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"opera",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"opes",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"Orcus",0.000466277188074275,1.18726774074822e-05,0.00190111674871265,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"ostendo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"paco",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,0.00143717005563698,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"pannus",9.14268996224069e-06,1.18726774074822e-05,0.00127160789152303,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"patrium",0.00092341168618631,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"paulisper",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"pavidus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"peculium",0.00183768068241038,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"percussit",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"percutio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00131122853025562,0.00143717005563698,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"periclitor",9.14268996224069e-06,1.18726774074822e-05,0.00127160789152303,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"petunt",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"pignus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"pingo",0.000466277188074275,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"plumo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"posco",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"posset",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,1.47651601281616e-05,1.9713367634593e-05
"praeco",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"praesidium",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,1.47651601281616e-05,1.9713367634593e-05
"praeterea",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"pretiosus",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"pretium",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Priapi",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"pridie",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"probo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"procedo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,0.000753023166536241,1.9713367634593e-05
"proclamavit",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"proclamo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00131122853025562,1.42294064914552e-05,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"promitto",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"propero",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,0.00297671851282355
"prosequor",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Psyche",9.14268996224069e-06,0.0011991404181557,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"pudicus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"quadro",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"quantus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"queror",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,1.47651601281616e-05,1.9713367634593e-05
"recens",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"recipio",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"recitavit",0.00183768068241038,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"recito",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Recte",0.000466277188074275,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"reduco",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"refero",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"regnum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"remedium",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"reor",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,0.00297671851282355
"repleo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"resolvo",0.00183768068241038,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Roma",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Romam",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00149128117294432,0.00199105013109389
"Romanus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"saevio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.000662105495475612,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,1.9713367634593e-05
"saltem",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"saxum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,0.00297671851282355
"schola",0.00183768068241038,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"scortum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"senectus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sicut",0.000466277188074275,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sollicito",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,1.47651601281616e-05,1.9713367634593e-05
"spero",9.14268996224069e-06,1.18726774074822e-05,0.00190111674871265,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"spolio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"stella",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"subduco",0.000466277188074275,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sufficio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sumo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"tego",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"tempero",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.000662105495475612,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"timidus",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"timor",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"translaticius",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00296779718576048,1.9713367634593e-05
"trecenties",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"tremo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,0.00100538174936424
"tremulus",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"trux",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,1.47651601281616e-05,1.9713367634593e-05
"tuam",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,1.47651601281616e-05,1.9713367634593e-05
"tumultus",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,1.9713367634593e-05
"tutela",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"umor",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"urbanus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"utroque",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.000662105495475612,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"veni",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"verto",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"vestio",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"videtur",0.00183768068241038,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
