"","identifier","text","eius_quem_fecit_suo_deinde_mea_manu","nunc_illum_quia_es_unquam_nemo_vides","iussit_mea_afferri_puerum_coepi_tota_fortunata","ita_plane_vinum_rogo_vos_bene_oportet","suum_mehercules_nemo_illum_puto_magis_potest","statim_fit_summam_puer_quem_esset_aquam","altera_habebat_pro_puer_omnium_nobis_factum","ceterum_mensam_ecce_factus_suam_hac_subito","homines_medio_amici_meo_quibus_volo_circa","fuit_illius_male_sestertium_sibi_quicquid_die","hic_c_illum_bene_erant_hanc_scio","minus_cocus_supra_puer_circa_voce_putes","triclinium_familia_eius_iussit_post_res_melius","nobis_pedes_servus_totum_cena_domini_sumus","homo_facere_potui_aliquis_panem_nostrum_plus"
"334","urn:cts:latinLit:phi0972.phi001:58.11","Occuponem propitium. Eamus in forum et pecunias mutuemur: iam scies hoc ferrum fidem habere.","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"335","urn:cts:latinLit:phi0972.phi001:58.12","Vah, bella res est volpis uda. Ita lucrum faciam et ita bene moriar aut populus per exitum meum iuret, nisi te ubique toga perversa fuero persecutus. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"336","urn:cts:latinLit:phi0972.phi001:58.13","Bella res et iste, qui te haec docet, mufrius, non magister. Nos didicimus, dicebat enim magister: 'Sunt vestra salva? recta domum; cave, circumspicias; cave, maiorem maledicas. Aut numera mapalia: ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726"
"337","urn:cts:latinLit:phi0972.phi001:58.14","nemo dupondii evadit.' Ego, quod me sic vides, propter artificium meum diis gratias ago.","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317"
"338","urn:cts:latinLit:phi0972.phi001:59.1","Coeperat Ascyltos respondere convicio, sed Trimalchio delectatus colliberti eloquentia Agite inquit scordalias de medio. Suaviter sit potius, et tu, Hermeros, parce adulescentulo. Sanguen illi fervet, tu melior esto. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.13972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"339","urn:cts:latinLit:phi0972.phi001:59.2","Semper in hac re qui vincitur, vincit. Et tu cum esses capo, cocococo, atque cor non habebas. Simus ergo, quod melius est, a primitiis hilares et Homeristas spectemus. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.381132075471698"
"340","urn:cts:latinLit:phi0972.phi001:59.3","Intravit factio statim hastisque scuta concrepuit. Ipse Trimalchio in pulvino consedit, et cum Homeristae Graecis versibus colloquerentur, ut insolenter solent, ille canora voce Latine legebat librum. Mox silentio facto scitis inquit quam fabulam agant? ","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.550684931506849","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"341","urn:cts:latinLit:phi0972.phi001:59.4","Diomedes et Ganymedes duo fratres fuerunt. Horum soror erat Helena. Agamemnon illam rapuit et Dianae cervam subiecit. Ita nunc Homeros dicit, quemadmodum inter se pugnent Troiani et Parentini. ","0.00240963855421687","0.725301204819277","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"342","urn:cts:latinLit:phi0972.phi001:59.5","Vicit scilicet et Iphigeniam, filiam suam, Achilli dedit uxorem. Ob eam rem Aiax insanit et static argumentum explicabit. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.758490566037736","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"343","urn:cts:latinLit:phi0972.phi001:59.6","Haec ut dixit Trimalchio, clamorem Homeristae sustulerunt, interque familiam discurrentem vitulus in lance donaria elixus allatus est, et quidem galeatus. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767"
"344","urn:cts:latinLit:phi0972.phi001:59.7","Secutus est Aiax strictoque gladio, tanquam insaniret, concidit, ac modo versa modo supina gesticulatus mucrone frusta collegit mirantibusque vitulum partitus est.","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"345","urn:cts:latinLit:phi0972.phi001:60.1","Nec diu mirari licuit tam elegantes strophas; nam repente lacunaria sonare coeperunt totumque triclinium intremuit.","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767"
"346","urn:cts:latinLit:phi0972.phi001:60.2","Consternatus ego exsurrexi et timui, ne per tectum petauristarius aliquis descenderet. Nec minus reliqui convivae mirantes erexere vultus, expectantes quid novi de caelo nuntiaretur. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.237209302325581"
"347","urn:cts:latinLit:phi0972.phi001:60.3","Ecce autem diductis lacunaribus subito circulus ingens, de cupa videlicet grandi excussus, demittitur, cuius per totum orbem coronae aureae cum alabastris unguenti pendebant. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"348","urn:cts:latinLit:phi0972.phi001:60.4","Dum haec apophoreta iubemur sumere, respiciens ad mensam  iam illic repositorium cum placentis aliquot erat positum, quod medium Priapus a pistore factus tenebat, gremioque satis amplo omnis generis poma et uvas sustinebat more vulgato. ","0.0016260162601626","0.0829268292682927","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423","0.733333333333333","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"349","urn:cts:latinLit:phi0972.phi001:60.5","Avidius ad pompam manus porreximus, et repente nova ludorum remissio hilaritatem hic refecit. ","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"350","urn:cts:latinLit:phi0972.phi001:60.6","Omnes enim placentae omniaque poma etiam minima vexatione contacta coeperunt effundere crocum, et usque ad os molestus umor ac cidere. ","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038"
"351","urn:cts:latinLit:phi0972.phi001:60.7","Rati ergo sacrum esse fericulum tam religioso apparatu perfusum, consurreximus altius et Augusto, patri patriae, feliciter diximus. Quibusdam tamen etiam post hane venerationem poma rapientibus et ipsi mappas implevimus, ego praecipue, qui nullo satis amplo munere putabam me onerare Gitonis sinum. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317"
"352","urn:cts:latinLit:phi0972.phi001:60.8","Inter haec tres pueri candidas succincti tunicas intraverunt, quorum duo Lares bullatos super mensam posuerunt, unus pateram vini circumferens dii propitii clamabat. Aiebat autem unum Cerdonem, alterum Felicionem, tertium Lucrionem vocari. ","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.0990291262135923","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553"
"353","urn:cts:latinLit:phi0972.phi001:60.9","Nos etiam veram imaginem ipsius Trimalchionis, cum iam omnes basiarent, erubuimus praeterire.","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"354","urn:cts:latinLit:phi0972.phi001:61.1","Postquam ergo omnes bonam mentem bonamque valitudinem sibi optarunt, Trimalchio ad Nicerotem respexit et ","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"355","urn:cts:latinLit:phi0972.phi001:61.2","solebas inquit suavius esse in convictu; nescio quid nunc taces nec muttis. Oro te, sic felicem me videas, narra illud quod tibi usu venit. ","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"356","urn:cts:latinLit:phi0972.phi001:61.3","Niceros delectatus affabilitate amici omne me inquit lucrum transeat, nisi iam dudum gaudimonio dissilio, quod te talem video. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767"
"357","urn:cts:latinLit:phi0972.phi001:61.4","Itaque hilaria mera sint, etsi timeo istos scholasticos, ne me rideant. Viderint: narrabo tamen: quid enim mihi aufert, qui ridet? Satius est rideri quam derideri. ","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"358","urn:cts:latinLit:phi0972.phi001:61.5","Haec ubi dicta dedit, ","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"359","urn:cts:latinLit:phi0972.phi001:61.6","talem fabulam exorsus est:Cum adhuc servirem, habitabamus in vico angusto; nune Gavillae domus est. Ibi, quomodo dii volunt, amare coepi uxorem Terentii coponis: noveratis Me lissam Tarentinam, pulcherrimum bacciballum. ","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"360","urn:cts:latinLit:phi0972.phi001:61.7","Sed ego non mehercules corporaliter illam aut propter res venerias curavi, sed magis quod benemoria fuit. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"361","urn:cts:latinLit:phi0972.phi001:61.8","Si quid ab illa petii, nunquam mihi negatum; fecit assem, semissem habui; quicquid habui, in illius sinum demandavi, nec unquam fefellitus sum. ","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.972815533980583","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
